latitude,longitude,valid_time,lead_day,u10,v10,wind_speed,wind_direction,temperature_C,r2,pressure_hPa,tp
5.25,88.75,2026-08-28,1,3.9699023,7.672163,8.638414,207.35896,28.25,74.5,1012.01373,0.125
5.25,89.0,2026-08-28,1,4.1699023,7.472163,8.556945,209.16406,28.25,73.2,1012.1258,0.6875
5.25,89.25,2026-08-28,1,4.2299023,7.4121633,8.534181,209.71213,28.25,72.7,1012.17975,1.6875
5.25,89.5,2026-08-28,1,4.2199025,7.3921633,8.511853,209.7204,28.25,72.5,1012.19775,0.8125
5.25,89.75,2026-08-28,1,4.3399024,7.312163,8.503087,210.68991,28.25,72.2,1012.1817,0.0625
5.25,90.0,2026-08-28,1,4.6699023,7.012163,8.42487,213.66249,28.350006,73.1,1012.07776,0.0
5.25,90.25,2026-08-28,1,4.5299025,7.032163,8.364886,212.78839,28.25,76.0,1012.01776,0.375
5.25,90.5,2026-08-28,1,4.0699024,7.1821632,8.255155,209.53885,28.25,76.3,1012.05774,1.4375
5.25,90.75,2026-08-28,1,3.6899023,7.152163,8.047908,207.28986,28.450012,75.5,1012.1337,1.8125
5.25,91.0,2026-08-28,1,3.3199024,7.172163,7.90327,204.83882,28.350006,76.4,1012.1917,1.4375
5.25,91.25,2026-08-28,1,2.9299023,7.1221633,7.7012687,202.3612,28.149994,77.9,1012.2698,0.75
5.25,91.5,2026-08-28,1,3.0299025,7.192163,7.804327,202.84465,28.050018,78.2,1012.37976,1.1875
5.25,91.75,2026-08-28,1,2.8199024,7.1621633,7.6973004,201.49066,28.149994,77.8,1012.4217,1.4375
5.25,92.0,2026-08-28,1,2.4799023,7.442163,7.8444695,198.42929,28.25,77.2,1012.4098,1.4375
5.25,92.25,2026-08-28,1,2.1599023,7.882163,8.172739,195.32426,28.25,76.0,1012.3837,1.375
5.25,92.5,2026-08-28,1,2.1699023,7.972163,8.262195,195.2262,28.350006,75.3,1012.3058,1.75
5.25,92.75,2026-08-28,1,2.0299025,7.8921633,8.149034,194.4241,28.25,74.7,1012.3017,1.125
5.25,93.0,2026-08-28,1,1.6899023,7.732163,7.914677,192.32843,28.350006,73.6,1012.34375,0.125
5.25,93.25,2026-08-28,1,1.4899024,7.522163,7.668295,191.20348,28.350006,72.7,1012.3558,0.0
5.25,93.5,2026-08-28,1,1.2499024,7.382163,7.4872284,189.60983,28.350006,72.2,1012.32776,0.0
5.25,93.75,2026-08-28,1,1.1599023,7.272163,7.364084,189.0623,28.350006,71.3,1012.3217,0.0
5.25,94.0,2026-08-28,1,1.0899024,7.252163,7.3336043,188.54683,28.350006,70.9,1012.2617,0.0625
5.25,94.25,2026-08-28,1,1.0599023,7.342163,7.4182715,188.21439,28.350006,71.0,1012.18774,0.0625
5.25,94.5,2026-08-28,1,0.5499023,7.582163,7.6020775,184.14816,28.350006,71.9,1012.17975,0.0625
5.25,94.75,2026-08-28,1,-0.16009766,7.9121633,7.913783,178.8408,28.350006,72.5,1012.24976,0.0
5.25,95.0,2026-08-28,1,-2.1100976,8.232163,8.498296,165.62326,28.050018,76.5,1012.2277,0.0
5.25,95.25,2026-08-28,1,-2.0800977,5.262163,5.6583714,158.43143,24.850006,85.5,1012.9158,0.0
5.25,95.5,2026-08-28,1,0.37990233,1.9121631,1.9495368,191.23701,20.950012,85.7,1013.6117,0.0
5.25,95.75,2026-08-28,1,0.93990237,1.6821631,1.9269378,209.19412,21.450012,77.7,1013.28174,0.0
5.25,96.0,2026-08-28,1,0.84990233,2.2521632,2.407192,200.6751,23.649994,77.7,1012.22974,0.0
5.25,96.25,2026-08-28,1,0.23990235,1.392163,1.4126823,189.77739,25.450012,67.0,1012.1058,0.0
5.25,96.5,2026-08-28,1,-0.19009766,1.8321631,1.8419986,174.07642,25.75,67.4,1011.8217,0.0
5.25,96.75,2026-08-28,1,-0.08009765,2.172163,2.1736393,177.88818,25.649994,72.9,1011.69977,0.0
5.25,97.0,2026-08-28,1,-0.61009765,2.112163,2.1985114,163.88864,25.450012,81.2,1011.6577,0.0
5.25,97.25,2026-08-28,1,-0.79009765,2.382163,2.5097718,161.65073,25.450012,85.6,1011.6937,0.0
5.25,97.5,2026-08-28,1,-0.5700977,2.092163,2.1684458,164.75742,26.25,83.2,1011.7198,0.0
5.25,97.75,2026-08-28,1,-0.50009763,2.362163,2.4145212,168.04631,27.850006,76.4,1011.62976,0.0
5.25,98.0,2026-08-28,1,-0.60009766,2.392163,2.466285,165.91739,28.649994,72.6,1011.5817,0.0
5.25,98.25,2026-08-28,1,-0.8200977,2.442163,2.5761833,161.43753,29.149994,69.9,1011.5298,0.0
5.25,98.5,2026-08-28,1,-0.86009765,2.5421631,2.6837215,161.30762,29.149994,70.2,1011.5658,0.0
5.25,98.75,2026-08-28,1,-0.97009766,2.422163,2.6092074,158.17346,29.25,69.6,1011.62976,0.0
5.25,99.0,2026-08-28,1,-1.4000976,2.0521631,2.4842799,145.69606,29.149994,70.0,1011.6858,0.0
5.25,99.25,2026-08-28,1,-1.8300977,1.9821631,2.697819,137.28423,29.25,69.6,1011.7537,0.0
5.25,99.5,2026-08-28,1,-1.7000977,3.092163,3.5287116,151.19762,29.450012,70.1,1011.75977,0.0
5.25,99.75,2026-08-28,1,-1.6200976,4.042163,4.354744,158.1591,29.550018,70.2,1011.69775,0.125
5.25,100.0,2026-08-28,1,-2.2200975,3.392163,4.054085,146.79611,28.950012,73.1,1011.78577,1.8125
5.5,65.0,2026-08-28,1,3.1099024,2.402163,3.9296157,232.31665,27.550018,77.5,1012.5758,0.1875
5.5,65.25,2026-08-28,1,3.2299023,2.352163,3.995615,233.93617,27.75,76.5,1012.55774,0.0625
5.5,65.5,2026-08-28,1,3.3399024,2.4721632,4.1553025,233.49152,27.850006,75.7,1012.5158,0.125
5.5,65.75,2026-08-28,1,3.1899023,2.2921631,3.9280388,234.30017,27.850006,75.3,1012.53174,0.125
5.5,66.0,2026-08-28,1,2.8999023,1.7321631,3.377843,239.14938,27.850006,75.5,1012.6337,0.0
5.5,66.25,2026-08-28,1,2.6899023,1.3421631,3.0061564,243.48248,27.850006,75.5,1012.75775,0.0
5.5,66.5,2026-08-28,1,2.8999023,1.1921631,3.1353927,247.65222,27.850006,75.1,1012.74976,0.0
5.5,66.75,2026-08-28,1,3.1099024,1.0721631,3.2895327,250.97797,27.850006,74.8,1012.71576,0.0
5.5,67.0,2026-08-28,1,3.3499024,1.142163,3.539263,251.17297,27.850006,74.5,1012.7058,0.0625
5.5,67.25,2026-08-28,1,3.6299024,1.3621631,3.877071,249.43082,27.950012,74.4,1012.74976,0.0625
5.5,67.5,2026-08-28,1,3.7499022,1.5521631,4.0584455,247.51431,28.050018,74.3,1012.7717,0.125
5.5,67.75,2026-08-28,1,3.7399023,1.7821631,4.1428223,244.52097,28.050018,74.3,1012.7438,0.8125
5.5,68.0,2026-08-28,1,3.9399023,1.2321631,4.1280813,252.63348,27.950012,74.3,1012.7358,0.9375
5.5,68.25,2026-08-28,1,4.0299025,0.8421631,4.116959,258.1963,28.149994,74.1,1012.6717,2.25
5.5,68.5,2026-08-28,1,4.3599024,0.68216306,4.412946,261.10742,27.950012,74.6,1012.6217,3.375
5.5,68.75,2026-08-28,1,4.9399023,0.26216307,4.946854,266.96216,27.950012,74.3,1012.5458,2.625
5.5,69.0,2026-08-28,1,5.1099024,-0.017836913,5.109934,270.2,27.950012,73.8,1012.5477,2.0625
5.5,69.25,2026-08-28,1,5.1099024,-0.19783692,5.113731,272.2172,28.149994,74.1,1012.51776,1.375
5.5,69.5,2026-08-28,1,4.789902,-0.4478369,4.810792,275.3414,28.149994,74.9,1012.54376,1.5625
5.5,69.75,2026-08-28,1,4.0099025,-0.4478369,4.0348325,276.37256,28.149994,74.7,1012.67377,1.9375
5.5,70.0,2026-08-28,1,3.9399023,-0.3878369,3.9589453,275.62198,27.950012,75.6,1012.7058,0.75
5.5,70.25,2026-08-28,1,3.8999023,-0.117836915,3.9016821,271.73068,27.649994,76.6,1012.72974,1.375
5.5,70.5,2026-08-28,1,4.5299025,-0.5178369,4.5594044,276.52148,27.850006,75.7,1012.5517,1.4375
5.5,70.75,2026-08-28,1,4.2299023,-1.0478369,4.3577557,283.9133,27.950012,75.6,1012.52374,0.5
5.5,71.0,2026-08-28,1,3.6299024,-0.8078369,3.7187083,282.54675,27.850006,76.1,1012.70374,1.25
5.5,71.25,2026-08-28,1,4.079902,-0.9078369,4.179685,282.54477,27.850006,75.8,1012.73773,2.125
5.5,71.5,2026-08-28,1,4.5499024,-0.24783692,4.5566473,273.11786,27.850006,75.7,1012.67975,3.1875
5.5,71.75,2026-08-28,1,4.579902,0.3021631,4.589859,266.22534,27.75,76.5,1012.6817,3.4375
5.5,72.0,2026-08-28,1,4.809902,0.3321631,4.8213577,266.04953,27.75,76.1,1012.69775,2.3125
5.5,72.25,2026-08-28,1,4.8199024,0.17216308,4.822976,267.9543,27.850006,75.3,1012.69775,1.4375
5.5,72.5,2026-08-28,1,5.2299023,0.102163084,5.2309,268.88092,27.75,76.2,1012.6417,1.0625
5.5,72.75,2026-08-28,1,5.119902,0.19216308,5.123507,267.85056,27.649994,77.5,1012.6577,0.5
5.5,73.0,2026-08-28,1,5.019902,0.19216308,5.023579,267.80777,27.75,77.3,1012.66974,0.125
5.5,73.25,2026-08-28,1,5.5299025,0.20216309,5.5335965,267.9063,27.75,76.6,1012.5517,0.0
5.5,73.5,2026-08-28,1,5.559902,0.4321631,5.5766726,265.55542,27.75,76.5,1012.6058,0.0
5.5,73.75,2026-08-28,1,5.519902,0.4521631,5.5383906,265.31708,27.850006,76.8,1012.6238,0.0
5.5,74.0,2026-08-28,1,5.3399024,0.5321631,5.366354,264.30884,27.850006,76.7,1012.65173,0.1875
5.5,74.25,2026-08-28,1,5.4999022,0.7121631,5.5458183,262.622,27.850006,77.0,1012.6498,0.1875
5.5,74.5,2026-08-28,1,5.599902,0.8921631,5.6705256,260.94785,27.850006,77.5,1012.60376,0.0625
5.5,74.75,2026-08-28,1,5.6099024,0.9421631,5.688469,260.46637,27.850006,77.6,1012.61774,0.0625
5.5,75.0,2026-08-28,1,5.7299023,0.93216306,5.805231,260.75986,27.850006,77.4,1012.7098,0.1875
5.5,75.25,2026-08-28,1,6.119902,0.9621631,6.1950755,261.0652,27.850006,77.5,1012.63776,0.5625
5.5,75.5,2026-08-28,1,6.4299026,0.9821631,6.5044823,261.31525,27.850006,77.5,1012.5798,1.6875
5.5,75.75,2026-08-28,1,6.519902,0.9721631,6.591982,261.5193,27.850006,77.8,1012.5798,3.0625
5.5,76.0,2026-08-28,1,6.7499022,0.9121631,6.811257,262.30383,27.75,78.8,1012.6077,5.0
5.5,76.25,2026-08-28,1,6.809902,0.9521631,6.876146,262.0405,27.550018,79.9,1012.5458,7.1875
5.5,76.5,2026-08-28,1,6.6699023,1.0321631,6.7492933,261.2033,27.550018,80.4,1012.5217,10.125
5.5,76.75,2026-08-28,1,6.9699025,0.7521631,7.0103703,263.8407,27.350006,79.9,1012.4558,8.1875
5.5,77.0,2026-08-28,1,7.0699024,0.7021631,7.1046853,264.32816,27.450012,78.1,1012.4677,3.8125
5.5,77.25,2026-08-28,1,7.1499023,1.1021631,7.2343535,261.2368,27.450012,78.2,1012.4777,1.5625
5.5,77.5,2026-08-28,1,7.3199024,1.4421631,7.460617,258.85437,27.350006,79.0,1012.41974,1.875
5.5,77.75,2026-08-28,1,6.7499022,1.632163,6.944432,256.4065,27.050018,80.7,1012.49774,4.3125
5.5,78.0,2026-08-28,1,6.6799026,1.7921631,6.9161367,254.98169,26.950012,81.5,1012.5398,7.8125
5.5,78.25,2026-08-28,1,7.1599026,1.772163,7.3759584,256.098,27.149994,80.4,1012.5158,5.8125
5.5,78.5,2026-08-28,1,7.2799025,2.2521632,7.620316,252.80966,27.25,80.3,1012.4858,4.0
5.5,78.75,2026-08-28,1,6.9799023,3.0421631,7.6140523,246.45023,27.350006,79.5,1012.5017,4.125
5.5,79.0,2026-08-28,1,6.6799026,3.2221632,7.41643,244.24889,27.149994,80.2,1012.56976,5.25
5.5,79.25,2026-08-28,1,6.9199023,3.162163,7.608175,245.4412,27.25,79.9,1012.45776,3.9375
5.5,79.5,2026-08-28,1,7.079902,3.2721632,7.7994914,245.19475,27.350006,79.7,1012.36774,4.0625
5.5,79.75,2026-08-28,1,6.9499025,3.422163,7.7467637,243.78415,27.350006,79.7,1012.35175,5.0625
5.5,80.0,2026-08-28,1,7.1099024,3.5421631,7.943402,243.51746,27.350006,79.7,1012.31976,5.0625
5.5,80.25,2026-08-28,1,7.3399024,3.4821632,8.124016,244.61961,27.450012,80.2,1012.2198,6.625
5.5,80.5,2026-08-28,1,7.599902,3.352163,8.306354,246.1987,27.350006,80.0,1012.17975,7.625
5.5,80.75,2026-08-28,1,8.139902,3.442163,8.837788,247.07771,27.350006,79.8,1012.1138,6.8125
5.5,81.0,2026-08-28,1,8.339902,3.822163,9.174034,245.3781,27.450012,79.3,1012.09375,6.25
5.5,81.25,2026-08-28,1,8.729902,4.042163,9.620305,245.1547,27.450012,79.2,1011.98975,2.0
5.5,81.5,2026-08-28,1,8.899902,4.272163,9.872165,244.35791,27.550018,78.8,1011.8998,0.1875
5.5,81.75,2026-08-28,1,9.209903,4.472163,10.238289,244.09964,27.550018,79.1,1011.77576,0.3125
5.5,82.0,2026-08-28,1,9.309902,4.972163,10.554462,241.89456,27.649994,79.8,1011.6117,1.1875
5.5,82.25,2026-08-28,1,9.109902,5.6021633,10.694604,238.41043,27.75,80.6,1011.4437,1.0
5.5,82.5,2026-08-28,1,8.409903,5.8921633,10.268595,234.98407,27.75,81.0,1011.51373,0.625
5.5,82.75,2026-08-28,1,8.119903,6.1421633,10.181306,232.89494,27.75,81.3,1011.53174,0.75
5.5,83.0,2026-08-28,1,7.6899023,6.292163,9.936091,230.70871,27.75,81.2,1011.62775,1.0
5.5,83.25,2026-08-28,1,7.559902,6.3521633,9.874315,229.96155,27.75,80.9,1011.61774,1.0
5.5,83.5,2026-08-28,1,7.6799026,6.282163,9.92202,230.71683,27.850006,81.8,1011.42773,1.25
5.5,83.75,2026-08-28,1,7.099902,6.442163,9.586974,227.78069,27.75,82.2,1011.54376,1.6875
5.5,84.0,2026-08-28,1,6.8399024,6.8721633,9.695922,224.8652,27.75,81.2,1011.62775,2.5
5.5,84.25,2026-08-28,1,6.6999025,7.042163,9.720121,223.57329,27.75,81.1,1011.6358,2.4375
5.5,84.5,2026-08-28,1,7.1299024,6.962163,9.965301,225.68198,27.75,81.0,1011.49976,2.5
5.5,84.75,2026-08-28,1,7.0499024,6.962163,9.90822,225.35876,27.850006,81.1,1011.3998,2.375
5.5,85.0,2026-08-28,1,6.579902,7.282163,9.81453,222.09984,27.850006,80.9,1011.41376,2.1875
5.5,85.25,2026-08-28,1,5.9999022,7.452163,9.567318,218.83832,27.950012,80.8,1011.4958,1.625
5.5,85.5,2026-08-28,1,5.539902,7.652163,9.447017,215.90324,27.950012,79.8,1011.5977,0.9375
5.5,85.75,2026-08-28,1,5.389902,7.6421633,9.351668,215.19475,27.950012,79.3,1011.6717,0.4375
5.5,86.0,2026-08-28,1,6.1899023,7.4121633,9.656865,219.8653,28.050018,80.1,1011.38776,0.25
5.5,86.25,2026-08-28,1,5.2199025,7.6821632,9.287788,214.19547,28.050018,79.6,1011.6258,0.3125
5.5,86.5,2026-08-28,1,5.539902,7.472163,9.301814,216.55344,28.149994,79.4,1011.5998,0.625
5.5,86.75,2026-08-28,1,5.519902,7.1621633,9.04245,217.62155,28.149994,78.7,1011.69775,0.9375
5.5,87.0,2026-08-28,1,5.329902,7.422163,9.137634,215.68237,28.149994,78.6,1011.7277,1.0
5.5,87.25,2026-08-28,1,5.119902,7.492163,9.074464,214.34746,28.149994,78.4,1011.74976,0.9375
5.5,87.5,2026-08-28,1,4.9799023,7.652163,9.129897,213.05542,28.050018,78.7,1011.8117,1.375
5.5,87.75,2026-08-28,1,4.829902,7.6221633,9.023599,212.36102,27.850006,79.1,1011.9458,2.4375
5.5,88.0,2026-08-28,1,4.7099023,7.322163,8.7061615,212.75072,27.75,79.3,1012.0658,3.75
5.5,88.25,2026-08-28,1,4.639902,7.382163,8.719233,212.15054,27.850006,78.2,1012.06775,2.75
5.5,88.5,2026-08-28,1,4.269902,7.6421633,8.754127,209.19339,28.149994,76.4,1011.91174,2.5
5.5,88.75,2026-08-28,1,4.2199025,7.562163,8.659901,209.16277,28.350006,75.0,1011.93774,2.0625
5.5,89.0,2026-08-28,1,4.3199024,7.6021633,8.743823,209.60725,28.25,74.4,1012.05975,1.1875
5.5,89.25,2026-08-28,1,4.559902,7.592163,8.856277,210.9893,28.350006,73.7,1012.08374,1.0625
5.5,89.5,2026-08-28,1,4.4199023,7.522163,8.72459,210.43782,28.350006,74.6,1012.08374,0.75
5.5,89.75,2026-08-28,1,4.4999022,7.452163,8.705393,211.1252,28.350006,74.1,1012.05975,0.4375
5.5,90.0,2026-08-28,1,4.5699024,7.282163,8.59732,212.11023,28.350006,74.5,1012.0017,0.0
5.5,90.25,2026-08-28,1,4.6499023,7.002163,8.405467,213.58682,28.350006,74.7,1011.9698,0.0
5.5,90.5,2026-08-28,1,4.4099026,6.9321632,8.215968,212.46252,28.450012,76.2,1012.0198,0.75
5.5,90.75,2026-08-28,1,3.7699022,7.222163,8.146889,207.56415,28.350006,76.2,1012.0977,2.0
5.5,91.0,2026-08-28,1,3.5199022,7.032163,7.8639064,206.58995,28.25,76.8,1012.1598,2.6875
5.5,91.25,2026-08-28,1,3.6099024,7.152163,8.011543,206.78139,28.149994,77.3,1012.28577,2.4375
5.5,91.5,2026-08-28,1,3.1799023,7.522163,8.166683,202.91563,28.050018,78.1,1012.4558,1.875
5.5,91.75,2026-08-28,1,3.0699024,7.4321632,8.041228,202.44339,27.950012,78.8,1012.42975,1.5625
5.5,92.0,2026-08-28,1,3.2399023,7.512163,8.181048,203.32996,28.050018,78.4,1012.3398,1.125
5.5,92.25,2026-08-28,1,2.9699023,7.752163,8.301587,200.96216,28.149994,78.0,1012.28577,1.5625
5.5,92.5,2026-08-28,1,2.6199024,7.9121633,8.33464,198.32092,28.25,77.0,1012.2537,2.25
5.5,92.75,2026-08-28,1,2.3199024,7.8921633,8.226068,196.3807,28.450012,75.8,1012.24774,1.75
5.5,93.0,2026-08-28,1,1.9099023,8.232163,8.450813,193.06183,28.350006,74.6,1012.31775,0.75
5.5,93.25,2026-08-28,1,1.6299024,8.212163,8.372347,191.22586,28.350006,73.5,1012.29974,0.0625
5.5,93.5,2026-08-28,1,1.5599023,7.992163,8.14297,191.0441,28.350006,72.8,1012.21173,0.0
5.5,93.75,2026-08-28,1,1.5699023,7.942163,8.095836,191.18135,28.450012,71.7,1012.1317,0.0
5.5,94.0,2026-08-28,1,1.5699023,7.922163,8.076216,191.20886,28.450012,71.2,1012.08374,0.0625
5.5,94.25,2026-08-28,1,1.5899024,7.972163,8.129156,191.27863,28.350006,71.2,1012.04974,0.125
5.5,94.5,2026-08-28,1,1.2099023,8.092163,8.182113,188.50362,28.350006,72.3,1012.1138,0.0625
5.5,94.75,2026-08-28,1,0.7999023,8.512163,8.549665,185.36842,28.450012,72.6,1012.19977,0.0625
5.5,95.0,2026-08-28,1,0.33990234,9.592163,9.598184,182.02946,28.149994,75.6,1012.0717,0.0
5.5,95.25,2026-08-28,1,0.5499023,6.482163,6.505446,184.84898,26.149994,79.2,1011.9677,0.0
5.5,95.5,2026-08-28,1,-0.30009764,1.7021631,1.7284148,170.00128,23.25,80.0,1012.3398,0.0
5.5,95.75,2026-08-28,1,0.90990233,0.8321631,1.2330521,227.55513,23.350006,79.5,1012.2458,0.0
5.5,96.0,2026-08-28,1,1.4899024,1.9721631,2.4716868,217.06981,26.950012,70.1,1011.5398,0.0
5.5,96.25,2026-08-28,1,0.5399023,1.262163,1.3727891,203.15929,27.950012,72.0,1011.47375,0.0
5.5,96.5,2026-08-28,1,-1.1200976,2.2821631,2.5422208,153.85794,27.75,75.3,1011.5517,0.0
5.5,96.75,2026-08-28,1,-1.2900977,2.7421632,3.0304804,154.80455,27.850006,77.9,1011.51373,0.0
5.5,97.0,2026-08-28,1,-1.7200977,2.7721632,3.262457,148.18083,27.850006,79.1,1011.5058,0.0
5.5,97.25,2026-08-28,1,-1.5100976,2.872163,3.2449522,152.26593,28.050018,77.2,1011.5617,0.0
5.5,97.5,2026-08-28,1,-1.3200977,2.652163,2.9625373,153.53845,28.350006,74.7,1011.5898,0.0
5.5,97.75,2026-08-28,1,-1.2500976,2.442163,2.7435205,152.89293,28.950012,70.7,1011.49774,0.0
5.5,98.0,2026-08-28,1,-1.3300977,2.212163,2.5812447,148.98294,29.149994,68.9,1011.4777,0.0
5.5,98.25,2026-08-28,1,-1.4300977,2.0321631,2.484928,144.86473,29.149994,68.9,1011.5017,0.0
5.5,98.5,2026-08-28,1,-1.3700976,2.0421631,2.4591863,146.14214,29.149994,70.0,1011.5977,0.0
5.5,98.75,2026-08-28,1,-1.2900977,2.072163,2.440945,148.09422,29.149994,70.3,1011.7098,0.0
5.5,99.0,2026-08-28,1,-1.3000977,1.9121631,2.3122764,145.78784,29.149994,70.5,1011.7777,0.0
5.5,99.25,2026-08-28,1,-1.2700976,1.8021631,2.2047539,144.82523,29.149994,69.8,1011.8377,0.0
5.5,99.5,2026-08-28,1,-1.0700977,2.342163,2.575041,155.44507,29.25,69.0,1011.84174,0.0
5.5,99.75,2026-08-28,1,-0.5200977,3.322163,3.3626282,171.10234,29.450012,69.3,1011.78174,0.0625
5.5,100.0,2026-08-28,1,-0.56009763,3.142163,3.191692,169.89304,29.25,71.0,1011.8038,0.8125
5.75,65.0,2026-08-28,1,3.4399023,2.612163,4.3192964,232.78801,27.649994,77.3,1012.53375,0.125
5.75,65.25,2026-08-28,1,3.7699022,2.682163,4.6266794,234.5694,27.75,77.7,1012.47174,0.3125
5.75,65.5,2026-08-28,1,3.6599023,2.622163,4.502291,234.38004,27.75,77.6,1012.48376,0.375
5.75,65.75,2026-08-28,1,3.0699024,2.352163,3.8674245,232.54063,27.75,76.7,1012.5538,0.3125
5.75,66.0,2026-08-28,1,2.8999023,2.2521632,3.6717396,232.16586,27.75,76.8,1012.59174,0.125
5.75,66.25,2026-08-28,1,2.7999024,1.9221631,3.3961985,235.52998,27.75,76.4,1012.6398,0.0
5.75,66.5,2026-08-28,1,3.0999024,1.4521631,3.4231818,244.89905,27.75,75.5,1012.68774,0.0
5.75,66.75,2026-08-28,1,3.4199023,1.2321631,3.6351008,250.18633,27.850006,75.2,1012.70374,0.0625
5.75,67.0,2026-08-28,1,3.7699022,1.262163,3.9755778,251.48946,27.850006,75.6,1012.6838,0.0625
5.75,67.25,2026-08-28,1,3.9699023,1.3221631,4.1842847,251.57983,27.950012,75.5,1012.67377,0.3125
5.75,67.5,2026-08-28,1,4.0899024,1.402163,4.323582,251.07648,27.850006,75.8,1012.71375,0.5
5.75,67.75,2026-08-28,1,3.7899024,1.272163,3.9977193,251.44455,27.75,76.0,1012.7717,1.125
5.75,68.0,2026-08-28,1,3.6599023,1.142163,3.8339825,252.66818,27.550018,76.7,1012.7658,0.9375
5.75,68.25,2026-08-28,1,4.079902,0.9721631,4.194127,256.59744,27.850006,75.5,1012.7277,1.4375
5.75,68.5,2026-08-28,1,4.1899023,0.87216306,4.2797136,258.24133,28.050018,74.5,1012.7717,3.75
5.75,68.75,2026-08-28,1,4.6499023,0.41216308,4.6681333,264.9346,27.850006,75.0,1012.5998,2.6875
5.75,69.0,2026-08-28,1,5.0899024,0.062163085,5.090282,269.3003,27.950012,75.2,1012.53174,2.625
5.75,69.25,2026-08-28,1,5.0499024,-0.047836915,5.050129,270.54272,27.950012,75.3,1012.5458,2.5
5.75,69.5,2026-08-28,1,4.619902,-0.5878369,4.6571503,277.25134,27.950012,75.0,1012.6077,1.75
5.75,69.75,2026-08-28,1,4.3799024,-0.8078369,4.4537787,280.4503,27.950012,75.0,1012.63776,1.9375
5.75,70.0,2026-08-28,1,4.1799026,-0.5278369,4.2130985,277.1972,27.950012,75.0,1012.6817,1.4375
5.75,70.25,2026-08-28,1,4.019902,-0.3578369,4.0357976,275.08685,27.950012,74.9,1012.65375,0.75
5.75,70.5,2026-08-28,1,4.099902,-0.24783692,4.107386,273.4593,27.649994,76.0,1012.60376,1.25
5.75,70.75,2026-08-28,1,4.2599025,-0.4078369,4.279381,275.46875,27.450012,76.9,1012.53577,0.75
5.75,71.0,2026-08-28,1,3.8099024,-0.4178369,3.8327463,276.2587,27.850006,75.7,1012.60974,1.1875
5.75,71.25,2026-08-28,1,4.2199025,-0.077836916,4.22062,271.0567,27.850006,76.1,1012.68976,2.3125
5.75,71.5,2026-08-28,1,4.7599025,-0.037836913,4.760053,270.45544,27.75,76.7,1012.6117,3.75
5.75,71.75,2026-08-28,1,4.789902,-0.077836916,4.7905345,270.931,27.75,76.4,1012.5617,3.9375
5.75,72.0,2026-08-28,1,4.889902,-0.06783691,4.8903728,270.7948,27.75,76.4,1012.6358,2.9375
5.75,72.25,2026-08-28,1,4.7999024,0.012163086,4.7999177,269.8548,27.850006,75.8,1012.67975,2.1875
5.75,72.5,2026-08-28,1,5.139902,0.0021630859,5.1399026,269.9759,27.75,75.9,1012.6058,1.25
5.75,72.75,2026-08-28,1,5.059902,0.012163086,5.059917,269.86227,27.550018,77.5,1012.6598,0.4375
5.75,73.0,2026-08-28,1,5.1299024,0.31216308,5.1393914,266.51776,27.649994,77.5,1012.68976,0.0625
5.75,73.25,2026-08-28,1,5.6799026,0.5021631,5.7020574,264.9476,27.649994,77.2,1012.5737,0.0
5.75,73.5,2026-08-28,1,5.7099023,0.5821631,5.7395034,264.17844,27.75,77.1,1012.57776,0.0
5.75,73.75,2026-08-28,1,5.4899025,0.5721631,5.5196376,264.05005,27.850006,77.1,1012.62775,0.0
5.75,74.0,2026-08-28,1,5.4999022,0.5621631,5.528558,264.16388,27.850006,77.0,1012.5717,0.0
5.75,74.25,2026-08-28,1,5.539902,0.67216307,5.5805306,263.08206,27.850006,77.1,1012.59375,0.0
5.75,74.5,2026-08-28,1,5.7199025,0.7521631,5.769145,262.50864,27.850006,77.4,1012.5658,0.0625
5.75,74.75,2026-08-28,1,5.809902,0.93216306,5.884207,260.88495,27.850006,77.7,1012.54376,0.5
5.75,75.0,2026-08-28,1,5.789902,1.0621631,5.8865232,259.6046,27.850006,77.9,1012.6817,1.5
5.75,75.25,2026-08-28,1,6.1899023,1.012163,6.2721105,260.7133,27.850006,77.9,1012.58374,2.875
5.75,75.5,2026-08-28,1,6.4399023,0.9521631,6.5099125,261.58954,27.850006,78.3,1012.5037,5.3125
5.75,75.75,2026-08-28,1,6.2099023,0.7621631,6.256499,263.00287,27.649994,79.0,1012.59174,5.1875
5.75,76.0,2026-08-28,1,6.6599026,0.5321631,6.6811304,265.43146,27.550018,79.7,1012.5898,4.6875
5.75,76.25,2026-08-28,1,6.9299026,0.62216306,6.957775,264.86978,27.550018,79.8,1012.48773,5.6875
5.75,76.5,2026-08-28,1,6.2999024,0.7521631,6.344645,263.19153,27.050018,81.9,1012.54376,6.6875
5.75,76.75,2026-08-28,1,6.8999023,0.62216306,6.927896,264.8476,27.350006,78.6,1012.4517,5.4375
5.75,77.0,2026-08-28,1,7.369902,0.6321631,7.3969646,265.09738,27.450012,77.2,1012.3617,4.3125
5.75,77.25,2026-08-28,1,7.559902,0.99216306,7.62473,262.52322,27.550018,77.2,1012.34375,3.0625
5.75,77.5,2026-08-28,1,7.3599024,1.2421631,7.463989,260.42023,27.649994,76.7,1012.4098,1.8125
5.75,77.75,2026-08-28,1,7.0099025,1.3221631,7.133502,259.31873,27.350006,78.3,1012.4317,2.625
